SMILES,Name,MW,AlogP,HBA,HBD,RB,HeavyAtomCount,ChiralCenterCount,ChiralCenterCountAllPossible,RingCount,PSA,Estate,MR,Polar
CCCCCCC(=CC1(C=O)/C=C(\C#N)C(=O)O)/C(S1)=c2\cc(CCCCCC)/c(s2)=C3\C=C(CCCCCC)C(S3)c(s4)cc(c45)ccc(c5)N(c(c6)ccc(c67)c8c(C7(C)C)cccc8)c(c9)ccc(c19)c2c(C1(C)C)cccc2,785,1157.6561,20.4321,4,0,21,82,0,2,11,188.4800,164.7560,355.3549,155.7520
c1ccccc1N(c2ccccc2)c3ccc(cc3)-c4sc(cc4)-c5cc(/C=C(\C#N)C(=O)O)sc5-c6ccc(s6)-c7ccc(cc7)N(c8ccccc8)c9ccccc9,786,830.0482,14.8366,1,0,11,60,0,0,9,152.2900,128.3380,244.3517,122.9820
c1ccccc1N(c2ccccc2)c3ccc(cc3)-c4sc(cc4)-c5cc(-c6sc(cc6)/C=C(\C#N)C(=O)O)sc5-c7ccc(s7)-c8ccc(cc8)N(c9ccccc9)c1ccccc1,787,912.1719,16.5094,1,0,12,65,0,0,10,180.5300,137.5050,265.8312,134.3400
c1ccccc1N(c2ccccc2)c3ccc(cc3)-c4sc(cc4)-c5cc(-c6sc(cc6)-c7sc(cc7)/C=C(\C#N)C(=O)O)sc5-c8ccc(s8)-c9ccc(cc9)N(c1ccccc1)c1ccccc1,788,994.2956,18.1822,1,0,13,70,0,0,11,208.7700,146.6720,287.3107,145.6980
N#C/C(C(=O)O)=C\c1ccc(s1)-c2ccc(s2)-c3ccc(s3)-c4ccc(cc4)N(c5ccccc5)c6ccccc6,789,586.7457,9.9856,1,0,9,41,0,0,6,149.0500,92.0030,166.0550,82.8590
OC(=O)CN1C(=S)S/C(C1=O)=C\c2ccc(cc2)N(c3ccccc3)c4ccc(cc4)/C=C5/SC(=S)N(C5=O)CC(=O)O,790,647.7642,6.5094,4,0,9,43,0,0,5,233.2400,113.6710,177.4889,77.7970
OC(=O)CN1C(=S)S/C(C1=O)=C\c2ccc(cc2)N(c3ccc(cc3)/C=C4/SC(=S)N(C4=O)CC(=O)O)c5ccc(cc5)/C=C6/SC(=S)N(C6=O)CC(=O)O,791,848.9872,7.1828,6,0,12,55,0,0,6,348.2400,152.0060,226.6241,96.2470
O=C(O)/C(C#N)=C\c1ccc(cc1)-c2c(CCCCCC)cc(s2)-c(c(c34)nsn4)ccc3-c5cc(CCCCCC)c(s5)-c6ccc(cc6)N(c7ccc(cc7)OCCCCCC)c8ccc(cc8)OCCCCCC,792,1083.5132,21.5681,5,0,31,77,0,0,8,193.2900,156.3390,322.5372,146.9490
O=C(O)/C(C#N)=C/c1sc(cc1)-c2c(CCCCCC)cc(s2)-c(c(c34)nsn4)ccc3-c5cc(CCCCCC)c(s5)-c6ccc(cc6)N(c7ccc(cc7)OCCCCCC)c8ccc(cc8)OCCCCCC,793,1089.5409,21.6158,5,0,31,76,0,0,8,221.5300,154.1720,318.8805,145.3830
N#C/C(C(=O)O)=C/c1ccc(s1)-c2cnc(c(c23)nsn3)-c4ccc(cc4)N(c5ccccc5)c6ccccc6,794,557.6449,7.5643,4,0,8,40,0,0,6,159.4800,93.1700,158.2234,76.1000
N#C/C(C(=O)O)=C/c1ccc(cc1)-c2cnc(c(c23)nsn3)-c4ccc(cc4)N(c5ccccc5)c6ccccc6,795,551.6171,7.5166,4,0,8,41,0,0,6,131.2400,95.3370,161.8801,77.6660
CCCCCCOc1cc(/C=C(/C#N)C(=O)O)c(OCCCCCC)cc1-n2nnc(c2)-c3ccc(cc3)N(c4ccccc4)c5ccc(cc5)-c6nnn(c6)-c7cc(OCCCCCC)c(/C=C(/C#N)C(=O)O)cc7OCCCCCC,796,1122.3572,16.9314,10,0,33,83,0,0,7,223.7600,188.6730,326.2771,143.6470
O=C(O)/C(C#N)=C/c1ccc(cc1)-c2ccc(cc2)C=3N(CCCC)C(=O)C(C34)=C(N(C4=O)CCCC)c5ccc(cc5)-c6ccc(cc6)N(c7ccc(cc7)OC)c8ccc(cc8)OC,797,875.0194,10.8395,5,0,17,66,0,0,8,123.4100,149.8400,260.8267,119.1330
COc1ccc(cc1)N(c2ccc(cc2)OC)c3ccc(cc3)-c4ccc(cc4)C=5N(CCCC)C(=O)C(C56)=C(N(C6=O)CCCC)c7ccc(cc7)-c8ccc(o8)/C=C(\C#N)C(=O)O,798,864.9815,10.3290,6,0,16,65,0,0,8,136.5500,149.3400,250.7267,114.8410
COc1ccc(cc1)N(c2ccc(cc2)OC)c3ccc(cc3)-c4ccc(cc4)C=5N(CCCC)C(=O)C(C56)=C(N(C6=O)CCCC)c7ccc(cc7)-c8ccc(s8)/C=C(\C#N)C(=O)O,799,881.0471,10.8872,5,0,16,65,0,0,8,151.6500,147.6730,257.1700,117.5670
N#C/C(C(=O)O)=C/c1ccc(s1)C(C2=O)=CC=C(C2=3)c4c(C3)cc(cc4)-c5ccc(cc5)N(c6ccc(C)cc6)c7ccc(C)cc7,800,628.7376,9.5278,2,0,8,47,0,0,7,109.6400,107.6720,190.4952,87.5440
CCC(CC)CCCOc1ccccc1N(c2ccccc2OCCCC(CC)CC)c3ccc(cc3)-c(c4)ccc(c45)C=6C(=C5)C(=O)C(=CC6)c7ccc(s7)/C=C(/C#N)C(=O)O,801,857.1085,14.4208,4,0,20,63,0,0,7,128.1000,136.3380,257.7888,114.5080
CCCCCOc1ccc(cc1)N(c2ccc(cc2)OCCCCC)c3ccc(cc3)-c4ccc(s4)-c5sc(c(c56)OCCO6)/C=C(\C#N)C(=O)O,802,734.9227,11.6356,5,0,16,52,0,0,6,157.7300,114.5040,205.4077,95.2950
N#C/C(C(=O)O)=C\c1ccc(s1)C(C2(C)C)=Nc(c23)ccc(c3)N(c4ccccc4)c5ccccc5,803,489.5875,7.5745,2,0,7,36,0,0,5,104.9300,83.2530,142.7583,67.6430
N#C/C(C(=O)O)=C\c1ccc(n1C)C(C2(C)C)=Nc(c23)ccc(c3)N(c4ccccc4)c5ccccc5,804,486.5637,7.2121,2,0,7,37,0,0,5,81.6200,85.4200,143.4571,67.8950
CCCCCCc1c(/C=C(/C#N)C(=O)O)sc(c1)-c2cc(CCCCCC)c(s2)-c3ccc(cc3)N(c4ccccc4)c5ccccc5,805,672.9410,13.8472,1,0,16,48,0,0,5,120.8100,101.1700,200.6679,93.5210
CCCCCCOc1ccc(cc1)N(c2ccc(cc2)OCCCCCC)c3ccc(cc3)-c4sc(cc4CCCCCC)-c5cc(c(s5)/C=C(/C#N)C(=O)O)OCCCCC,806,875.2315,17.2979,4,0,28,62,0,0,5,148.5000,128.5040,256.6359,115.6170
c1ccccc1N(c2ccccc2)c3ccc(cc3)-c4sc(cc4CCCCCC)-c(c5)ccc(c56)c(-c7ccc(cc7)C(C)(C)C)c8c(c6-c9ccc(cc9)C(C)(C)C)ccc(c8)-c1sc(/C=C(/C#N)C(=O)O)c(c1)OCCCCC,807,1115.5317,22.0213,2,0,21,82,0,0,10,130.0400,165.6740,343.1999,162.4910
CCCCCCc1cc(/C=C(/C#N)C(=O)O)sc1-c2ccc(cc2)N(c3ccccc3)c4ccccc4,808,506.6578,9.4072,1,0,10,37,0,0,4,92.5700,82.8360,151.1422,71.1530
CCCCCCc1cc(/C=C(/C#N)C(=O)O)sc1-c2sc(cc2)-c3c(CCCCCC)cc(s3)-c4cc(CCCCCC)c(s4)-c5ccc(s5)-c6sc(cc6CCCCCC)-c7ccc(cc7)N(c8ccccc8)c9ccccc9,809,1169.7546,26.0728,1,0,30,80,0,0,9,233.7700,156.1720,342.6783,160.9730
c1ccccc1N(c2ccccc2)c3ccc(cc3)-c4cc(CCCCCC)c(s4)-c5ccc(s5)-c6sc(/C=C(/C#N)C(=O)O)cc6CCCCCC,810,755.0646,15.5200,1,0,17,53,0,0,6,149.0500,110.3370,222.1474,104.8790
N#C/C(C(=O)O)=C/c1ccc(s1)-c2ccc(s2)-c3ccc(s3)-c4ccc(cc4)N(c5ccccc5)c6ccccc6,811,586.7457,9.9856,1,0,9,41,0,0,6,149.0500,92.0030,166.0550,82.8590
N#C/C(C(=O)O)=C/c1ccc(s1)-c2ccc(cc2)N(c3ccccc3)c4ccccc4,812,422.4983,6.6400,1,0,7,31,0,0,4,92.5700,73.6690,123.0960,60.1430
CCCCOc1ccc(cc1)N(c2ccc(cc2)OCCCC)c3ccc(cc3)-c4c(-c5ccc(s5)-c6ccc(s6)-c7cccs7)sc(c4-c8ccc(cc8)N(c9ccc(cc9)OCCCC)c1ccc(cc1)OCCCC)-c1ccsc1-c1ccc(s1)-c1ccc(s1)/C=C(/C#N)C(=O)O,813,1446.9658,25.9200,5,0,31,100,0,0,13,302.1700,203.6740,412.3593,200.3220
O=C(O)/C(C#N)=C/c1sc(cc1)-c2sc(cc2)C=3N(CCCC)C(=O)C(C34)=C(N(C4=O)CCCC)c5ccc(cc5)-c6ccc(cc6)N(c7ccc(cc7)OC)c8ccc(cc8)OC,814,887.0748,11.0416,5,0,17,64,0,0,8,179.8900,145.5060,253.5133,116.0010
CCCCCOc(c(s1)/C=C(/C#N)C(=O)O)cc1-c(cc2)cc(c23)c(-c4ccc(cc4)OCCCCCC)c5c(c3-c(cc6)ccc6OCCCCCC)cc(cc5)-c7cc(CCCCCC)c(s7)-c8ccc(cc8)N(c9ccc(cc9)OCCCCCC)c1ccc(cc1)OCCCCCC,815,1403.9545,28.1193,6,0,43,102,0,0,10,166.9600,202.5080,424.0217,194.3990
N#C/C(C(=O)O)=C/c1ccc(s1)-c2ccc(cc2)N(c3ccccc3)c4cccc(c4)N(c5ccccc5)c6ccc(cc6)-c7ccc(s7)/C=C(/C#N)C(=O)O,816,766.8848,11.4500,2,0,12,56,0,0,7,185.1400,135.3380,220.1340,106.5880
CCCCCCCC[N+]1=C(C(C)(C)c(c12)cc(cc2)C(=O)O)C=C3C([O-])=C(C3=O)/C=C(C4(C)C)/N(CC)c(c45)cccc5,817,580.7563,5.8190,1,0,11,43,0,0,5,83.6800,96.5040,172.2669,73.0270
O=[N+]([O-])c1ccc(cc1)/C(C#N)=C/c2ccc(cc2)N(c3ccc(cc3)/C=C/C(=O)O)c4ccc(cc4)/C=C(\C#N)c5ccc([N+](=O)[O-])cc5,818,659.6457,8.5675,2,0,10,50,0,0,5,174.4000,134.6710,192.4214,86.5330
O=[N+]([O-])c1ccc(cc1)/C=C(\C#N)c2ccc(cc2)N(c3ccc(cc3)/C=C\C(=O)O)c4ccc(cc4)/C=C\C(=O)O,819,557.5522,6.8133,1,0,9,42,0,0,4,144.7700,114.8370,161.3228,72.7690
CCCCCCc1cc(sc1/C=C(/C#N)C(=O)O)-c(c2)ccc(c2C34c5c(cccc5)c6c3cccc6)c7c4cc(cc7)-c8ccc(cc8)N(c9ccccc9)c1ccccc1,820,821.0365,14.7994,1,0,11,62,0,0,10,92.5700,128.7560,253.3857,123.1360
CCCCCCc1cc(sc1/C=C(/C#N)C(=O)O)-c(c2)ccc(c23)c4c(n3CC)cc(cc4)-c5ccc(cc5)N(c6ccccc6)c7ccccc7,821,699.9016,12.8832,1,0,12,52,0,0,7,97.5000,110.3380,210.9689,101.3140
N#C/C(C(=O)O)=C/c1ccc(s1)-c(c2)ccc(c23)c4c(C3(CC)CC)cc(cc4)-c5ccc(cc5)N(c6ccccc6)c7ccccc7,822,642.8073,11.1918,1,0,10,48,0,0,7,92.5700,103.9210,195.2733,94.3920
CCCCCCOc1cc(/C=C(/C#N)C(=O)O)c(OCCCCCC)cc1-n2nnc(c2)-c3ccc(cc3)N(c4ccccc4)c5ccccc5,823,683.8378,11.0470,5,0,18,51,0,0,5,113.5000,112.8370,202.7478,92.2720
CCCCCCOc1cc(/C=C(/C#N)C(=O)O)c(OCCCCCC)cc1-n2nnc(c2)-c3ccc(cc3)N(c4ccc(cc4)-c5nnn(c5)-c6cc(OCCCCCC)c(/C=C(/C#N)C(=O)O)cc6OCCCCCC)c7ccc(cc7)-c8nnn(c8)-c9cc(OCCCCCC)c(/C=C(/C#N)C(=O)O)cc9OCCCCCC,824,1560.8766,22.8158,15,0,48,115,0,0,9,334.0200,264.5090,449.8064,195.0220
CCCCCCn1c(ccc1/C=C(\C#N)C(=O)O)/C=C/c2ccc(cc2)N(c3ccccc3)c4ccccc4,825,515.6447,8.8798,1,0,11,39,0,0,4,69.2600,87.3360,157.1886,73.0480
CCCCCCOc1ccc(cc1)N(c2ccc(cc2)OCCCCCC)c3ccc(cc3)-c4sc(cc4CCCCCC)-c(c5)ccc(c56)c(-c7ccc(cc7)C(C)(C)C)c8c(c6-c9ccc(cc9)C(C)(C)C)ccc(c8)-c1cc(c(s1)/C=C(/C#N)C(=O)O)OCCCCC,826,1315.8494,26.4707,4,0,33,96,0,0,10,148.5000,191.0080,402.2767,185.7850
c1ccccc1N(c2ccccc2)c3ccc(cc3)-c4sc(cc4CCCCCC)-c(c5)ccc(c56)c(-c7ccc(cc7)OCCCCCC)c8c(c6-c9ccc(cc9)OCCCCCC)ccc(c8)-c1sc(/C=C(/C#N)C(=O)O)c(c1)OCCCCC,827,1203.6368,23.6699,4,0,31,88,0,0,10,148.5000,177.1740,364.9449,171.1050
CCCCCCn1c(=S)n(CCCCCC)c(c12)cc(cc2)N(c3ccc(cc3)-c4ccc(s4)/C=C(/C#N)C(=O)O)c(c5)ccc(c56)n(CCCCCC)c(=S)n6CCCCCC,828,903.3144,18.8296,1,0,25,63,0,0,6,176.4700,129.0050,267.2618,119.5530
N#C/C(C(=O)O)=C\c1cccc(c1)C#Cc(c2)ccc(c23)c4c(C3(CC)CC)cc(cc4)N(c5ccccc5)c6ccccc6,829,584.7050,10.2161,1,0,9,45,0,0,6,64.3300,99.7540,173.7938,85.6000
O=C(O)/C(C#N)=C\c1cc(C)c(s1)-c2sc(cc2CCCCCC)-c3ccc(cc3)N(c(c4)ccc(c45)n(CCCCCC)c(=S)n5CCCCCC)c(c6)ccc(c67)n(CCCCCC)c(=S)n7CCCCCC,830,1083.6242,23.7558,1,0,32,75,0,0,7,204.7100,149.0060,321.8287,143.7560
O=C(O)/C(C#N)=C\c1sc(cc1)-c2sc(cc2CCCCCC)/C=C/c3ccc(cc3)N(c(c4)ccc(c45)n(CCCCCC)c(=S)n5CCCCCC)c(c6)ccc(c67)n(CCCCCC)c(=S)n7CCCCCC,831,1095.6349,23.6307,1,0,33,76,0,0,7,204.7100,151.3390,327.1061,145.3990
CCCCCCn1c(=S)n(CCCCCC)c(c12)ccc(c2)N(c(cc3)cc(c34)n(CCCCCC)c(=S)n4CCCCCC)c5ccc(cc5)-c6ccc(s6)-c7ccc(s7)/C=C(/C#N)C(=O)O,832,985.4381,20.5024,1,0,26,68,0,0,7,204.7100,138.1720,288.7413,130.9110
N#C/C(C(=O)O)=C\c1ccc(cc1)-c2ccc(cc2)N(c3ccc(cc3)-c4cccs4)c5ccc(cc5)-c6cccs6,833,580.7180,9.0809,1,0,9,42,0,0,6,120.8100,94.1700,170.4557,84.4250
N#C/C(C(=O)O)=C\c1ccc(s1)-c(c2)ccc(c23)n(CC)c4c3cc(cc4)-c5ccc(s5)-c6ccc(cc6)N(c7ccc(cc7)-c8cccs8)c9ccc(cc9)-c1cccs1,834,862.1132,14.2774,1,0,12,61,0,0,10,182.2200,128.6720,248.1052,124.3780
c1ccccc1N(c2ccccc2)c3ccc(cc3)-c(cc4)cc(c45)c(=O)c6c(n5CCCCCCCC)cc7c(c6)n(CCCCCCCC)c8c(c7=O)cc(cc8)-c9ccc(o9)/C=C(/C#N)C(=O)O,835,941.1636,17.1548,4,0,20,71,0,0,9,121.4700,154.3400,276.9925,131.7650
c1ccccc1N(c2ccccc2)c3ccc(cc3)/C=C/c(cc4)cc(c45)c(=O)c6c(n5CCCCCCCC)cc7c(c6)n(CCCCCCCC)c8c(c7=O)cc(cc8)-c9ccc(o9)/C=C(/C#N)C(=O)O,836,967.2009,17.6226,4,0,21,73,0,0,9,121.4700,158.3400,287.3111,135.2430
COc1ccc(cc1)N(c2ccc(cc2)OC)c3ccc(cc3)-c(cc4)cc(c45)c(=O)c6c(n5CCCCCCCC)cc7c(c6)n(CCCCCCCC)c8c(c7=O)cc(cc8)-c9ccc(o9)/C=C(/C#N)C(=O)O,837,1001.2156,17.1220,6,0,22,75,0,0,9,139.9300,164.6740,289.9189,136.7090
CCCCOc1ccc(cc1)N(c2ccc(cc2)OCCCC)c3ccc(cc3)-c4ccc(s4)-c(c5)ccc(c5C6(OCCO6)C78OCCO8)c9c7cc(cc9)-c1ccc(s1)/C=C(\C#N)C(=O)O,838,943.1348,13.1326,7,0,15,68,0,0,10,176.1900,146.6720,264.5253,124.5390
O=C(O)/C(C#N)=C/c1sc(cc1)-c(cc2)cc(c23)CCc4c(N3CCCCCC)ccc(c4)-c5ccc(cc5)N(c6ccccc6)c7ccccc7,839,699.9016,12.7563,1,0,12,52,0,0,7,95.8100,110.1710,212.9705,101.2480
O=C(O)/C(C#N)=C/c1sc(cc1)-c(cc2)cc(c23)CCc4c(N3CCCCCCO)ccc(c4)-c5ccc(cc5)N(c6ccccc6)c7ccccc7,840,715.9010,11.5306,2,1,13,53,0,0,7,116.0400,115.6710,214.8988,101.8850
c1cc(C(=O)O)ccc1OCCCCCCN(c(c23)ccc(c2)-c(s4)ccc4/C=C(\C#N)C(=O)O)c5c(CC3)cc(cc5)-c6ccc(cc6)N(c7ccccc7)c8ccccc8,841,836.0065,13.3066,2,0,17,62,0,0,8,142.3400,140.1720,245.9171,117.3670
N#C/C(C(=O)O)=C\c1ccc(s1)-c2ccc(s2)-c3ccc(s3)/C=C/c4ccc(cc4)N(c5ccccc5)c6ccccc6,842,612.7830,10.3467,1,0,10,43,0,0,6,149.0500,96.0030,176.3736,86.3370
OC(=O)CN1C(=S)S/C(C1=O)=C/c2cc(-c3cccs3)c(cc2-c4cccs4)/C=C/c5ccc(cc5)N(c6ccccc6)c7ccccc7,843,712.9219,10.3108,2,0,10,49,0,0,7,174.7200,109.0040,207.5115,98.4650
OC(=O)CN1C(=S)S/C(C1=O)=C/c2cc(Cl)c(cc2Cl)/C=C/c3ccc(cc3)N(c4ccccc4)c5ccccc5,844,617.5647,9.1510,2,0,8,41,0,0,5,118.2400,98.2260,173.4181,79.6890
OC(=O)CN1C(=S)S/C(C1=O)=C/c2cc(Br)c(cc2Br)/C=C/c3ccc(cc3)N(c4ccccc4)c5ccccc5,845,706.4667,9.3190,2,0,8,41,0,0,5,118.2400,95.5040,179.0541,81.0010
OC(=O)CN1C(=S)S/C(C1=O)=C/c2ccc(cc2)/C=C/c3ccc(cc3)N(c4ccccc4)c5ccccc5,846,548.6746,7.8222,2,0,8,39,0,0,5,118.2400,90.6700,163.8085,75.7490
N#C/C(C(=O)O)=C\c1cc(C#N)c(cc1C#N)/C=C/c2ccc(cc2)N(c3ccccc3)c4ccccc4,847,492.5268,6.8179,3,0,8,38,0,0,4,111.9100,96.1700,148.5467,68.8910
N#C/C(C(=O)O)=C\c1cc(-c2cccs2)c(cc1-c3cccs3)/C=C/c4ccc(cc4)N(c5ccccc5)c6ccccc6,848,606.7552,9.5487,1,0,10,44,0,0,6,120.8100,98.1700,180.7743,87.9030
N#C/C(C(=O)O)=C\c1cc(Cl)c(cc1Cl)/C=C/c2ccc(cc2)N(c3ccccc3)c4ccccc4,849,511.3980,8.3889,1,0,8,36,0,0,4,64.3300,87.3920,146.6809,69.1270
N#C/C(C(=O)O)=C\c1cc(Br)c(cc1Br)/C=C/c2ccc(cc2)N(c3ccccc3)c4ccccc4,850,600.3000,8.5569,1,0,8,36,0,0,4,64.3300,84.6700,152.3169,70.4390
N#C/C(C(=O)O)=C\c1ccc(cc1)/C=C/c2ccc(cc2)N(c3ccccc3)c4ccccc4,851,442.5079,7.0601,1,0,8,34,0,0,4,64.3300,79.8360,137.0713,65.1870
OC(=O)CN1C(=S)S/C(C1=O)=C/c2ccc(cc2)N(c3ccccc3)c4ccc(cc4)/C=C/c5ccc(cc5)N(c6ccccc6)c7ccccc7,852,715.8811,11.1548,2,0,11,52,0,0,7,121.4800,115.6710,216.9690,102.9480
N#C/C(C(=O)O)=C\c1ccc(cc1)-c2ccc(s2)-c3ccc(n3-c4c(C(C)C)cccc4C(C)C)-c5ccc(s5)-c6ccc(cc6)N(c7ccccc7)c8ccccc8,853,806.0467,15.2133,1,0,13,59,0,0,8,125.7400,125.1710,240.0492,118.1340
c1ccccc1N(c2ccccc2)c3ccc(cc3)-c4sc(cc4)-c5cc(/C=C(\C#N)C(=O)O)c(n5-c6c(C(C)C)cccc6C(C)C)-c7ccc(s7)-c8ccc(cc8)N(c9ccccc9)c1ccccc1,854,973.2533,18.5459,1,0,14,72,0,0,10,128.9800,150.1720,293.2097,145.3330
CCCCCCCCCCCCOc1cc(C#Cc2ccc(cc2)N(c3ccccc3)c4ccccc4)c(cc1C#Cc5ccc(cc5)/C=C(/C#N)C(=O)O)OCCCCCCCCCCCC,855,909.2461,19.2153,3,0,30,68,0,0,5,82.7900,140.5040,266.1777,125.0790
CCCCCCCCCCCCOc1cc(C#Cc2ccc(cc2)N(c3ccccc3)c4ccccc4)c(cc1C#Cc5ccc(cc5)C(=O)O)OCCCCCCCCCCCC,856,858.1993,18.9084,2,0,30,64,0,0,5,59.0000,128.3370,250.5381,119.7490
N#C/C(C(=O)O)=C/c1ccc(cc1)C#Cc2ccc(cc2)N(c3ccccc3)c4ccccc4,857,440.4920,7.1827,1,0,7,34,0,0,4,64.3300,80.8360,126.7527,64.2750
OC(=O)c1ccc(cc1)C#Cc2ccc(cc2)N(c3ccccc3)c4ccccc4,858,389.4453,6.8758,0,0,5,30,0,0,4,40.5400,68.6690,111.1131,58.9450
N#C/C(C(=O)O)=C\c(s1)cc(c12)sc3c2sc(c3)/C=C/c4ccc(cc4)N(c5ccccc5)c6ccccc6,859,560.7084,9.1267,1,0,8,39,0,0,6,149.0500,88.0030,159.0016,77.2050
CCCCOc1ccc(cc1)N(c2ccc(cc2)OCCCC)c3ccc(cc3)-c(c4)ccc(c4C5(OCCO5)C67OCCO7)c8c6cc(cc8)-c9ccc(s9)/C=C(\C#N)C(=O)O,860,861.0111,11.4598,7,0,14,63,0,0,9,147.9500,137.5050,243.0458,113.1810
N#C/C(C(=O)O)=C/c1ccc(s1)-c2ccc(cc2)N(c3ccccc3)c4ccccc4,861,422.4983,6.6400,1,0,7,31,0,0,4,92.5700,73.6690,123.0960,60.1430
N#C/C(C(=O)O)=C/c1ccc(s1)-c2ccc(s2)-c3ccc(cc3)N(c4ccccc4)c5ccccc5,862,504.6220,8.3128,1,0,8,36,0,0,5,120.8100,82.8360,144.5755,71.5010
c1cc(N(C)C)ccc1N(c2ccc(cc2)N(C)C)c(cc3)cc(C4(CCCCCCCC)CCCCCCCC)c3c(c5)c4cc(c56)c7c(C6(c(cc8)ccc8CCCCCCCC)c9ccc(cc9)CCCCCCCC)cc1c(c7)C(c2ccc(cc2)CCCCCCCC)(c2ccc(cc2)CCCCCCCC)c2c1cc1c(c2)c2c(C1)cc(cc2)/C=C(\C#N)C(=O)O,863,1756.5966,38.6583,1,0,52,132,0,0,15,70.8100,244.0940,566.5932,254.5430
c1ccccc1N(c2ccccc2)c3ccc(cc3)-c4sc(/C=C(/C#N)C(=O)O)cc4-c5ccc(cc5)N(c6ccccc6)c7ccccc7,864,665.8008,11.4910,1,0,9,50,0,0,7,95.8100,110.0040,201.3927,100.2660
c1ccccc1N(c2ccccc2)c3ccc(cc3)-c4sc(-c5sc(cc5)/C=C(/C#N)C(=O)O)cc4-c6ccc(cc6)N(c7ccccc7)c8ccccc8,865,747.9245,13.1638,1,0,10,55,0,0,8,124.0500,119.1710,222.8722,111.6240
N#C/C(C(=O)O)=C/c1ccc(s1)-c2ccc(s2)-c3sc(-c4ccc(cc4)N(c5ccccc5)c6ccccc6)c(c3)-c7ccc(cc7)N(c8ccccc8)c9ccccc9,866,830.0482,14.8366,1,0,13,60,0,0,9,152.2900,128.3380,244.3517,122.9820
OC(=O)C(C(=O)O)=Cc1ccc(cc1)/C=C/c2ccc(cc2)N(c3ccccc3)c4ccccc4,867,461.5079,6.7856,0,0,8,35,0,0,4,77.8400,87.0030,137.7495,65.8930
CCOC(=O)/C(C(=O)O)=C\c1ccc(cc1)/C=C/c2ccc(cc2)N(c3ccccc3)c4ccccc4,868,489.5611,7.3854,2,0,10,37,0,0,4,66.8400,87.0030,147.2666,69.5630
N#C/C(S(=O)(=O)O)=C\c1ccc(cc1)/C=C/c2ccc(cc2)N(c3ccccc3)c4ccccc4,869,478.5616,6.5072,2,0,8,35,0,1,4,89.7800,85.0860,140.7714,67.1040
O/N=C/C(C#N)=C/c1ccc(cc1)/C=C/c2ccc(cc2)N(c3ccccc3)c4ccccc4,870,441.5231,7.1494,3,1,7,34,0,0,4,59.6200,75.1690,139.6808,66.0350
O=C(O)/C(C#N)=C\c1sc(cc1)-c(c2)ccc(c23)/C(C(=O)N3CCCCCCCC)=C4\C(=O)N(CCCCCCCC)c(c45)cc(cc5)-c6ccc(cc6)N(c7ccccc7)c8ccccc8,871,907.1705,14.9480,3,0,21,67,0,0,8,133.1900,145.3390,270.7600,123.8250
O=C(O)/C(C#N)=C\c1oc(cc1)-c(c2)ccc(c23)/C(C(=O)N3CCCCCCCC)=C4\C(=O)N(CCCCCCCC)c(c45)cc(cc5)-c6ccc(cc6)N(c7ccccc7)c8ccccc8,872,891.1049,14.3898,4,0,21,67,0,0,8,118.0900,147.0060,264.3167,121.0990
O=C(O)/C(C#N)=C/c1ccc(cc1)-c(c2)ccc(c23)/C(C(=O)N3CCCCCCCC)=C4\C(=O)N(CCCCCCCC)c(c45)cc(cc5)-c6ccc(cc6)N(c7ccccc7)c8ccccc8,873,901.1428,14.9003,3,0,21,68,0,0,8,104.9500,147.5060,274.4167,125.3910
O=C(O)/C(C#N)=C\c1sc(cc1)-c(cc2)cc(c23)N(CCCCCCCC)C(=O)C\3=C4\C(=O)N(CCCCCCCC)c(c45)cc(cc5)-c6ccc(cc6)N(c7ccc(cc7)OC)c8ccc(cc8)OC,874,967.2225,14.9152,5,0,23,71,0,0,8,151.6500,155.6730,283.6864,128.7690
O=C(O)/C(C#N)=C\c1oc(cc1)-c(cc2)cc(c23)N(CCCCCCCC)C(=O)C\3=C4\C(=O)N(CCCCCCCC)c(c45)cc(cc5)-c6ccc(cc6)N(c7ccc(cc7)OC)c8ccc(cc8)OC,875,951.1569,14.3570,6,0,23,71,0,0,8,136.5500,157.3400,277.2431,126.0430
O=C(O)/C(C#N)=C/c1ccc(cc1)-c(cc2)cc(c23)N(CCCCCCCC)C(=O)C\3=C4\C(=O)N(CCCCCCCC)c(c45)cc(cc5)-c6ccc(cc6)N(c7ccc(cc7)OC)c8ccc(cc8)OC,876,961.1948,14.8675,5,0,23,72,0,0,8,123.4100,157.8400,287.3431,130.3350
CCCCCCCCC1(CCCCCCCC)c(c2c(c13)ccc(c3)/C=C(/C#N)C(=O)O)cc(cc2)C#Cc4ccc(cc4)N(c5ccccc5)c6ccccc6,877,753.0239,15.6905,1,0,19,57,0,0,6,64.3300,117.7540,229.0058,107.6200
c1ccccc1N(c2ccccc2)c3ccc(cc3)C#Cc(c4)ccc(c45)c6c(C5(CCCCCCCC)CCCCCCCC)cc(cc6)C#Cc(c7)ccc(c78)c9c(cc(cc9)/C=C(/C#N)C(=O)O)C8(CCCCCCCC)CCCCCCCC,878,1165.6732,26.3071,1,0,34,88,0,0,9,64.3300,171.0060,356.3951,166.4550
