SMILES,name,canvasUID,chiral flag,version,ct enhanced stereo status,Source Path,Source File,Source File Index,Chiralities Consistent,flags,mmshare version,source file index,Energy,Force Field,Variant,source file,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,RuleOfThree,#ringatoms,#in34,#in56,#noncon,#nonHatm,Jm,BIT8151720,BIT18475850,BIT22127076,BIT35877664,BIT39553675,BIT67883118,BIT98575424,BIT160201318,BIT165768516,BIT190396141,BIT193812488,BIT193905305,BIT195174094,BIT204573484,BIT206555680,BIT254979621,BIT296979728,BIT327764410,BIT331244919,BIT354151221,BIT363661339,BIT381524754,BIT391623067,BIT391926730,BIT433091012,BIT434273302,BIT470422459,BIT479462217,BIT492253282,BIT493703678,BIT498915449,BIT539844994,BIT564412112,BIT608558994,BIT613285849,BIT625837065,BIT643812180,BIT699060252,BIT709069158,BIT714933578,BIT763954459,BIT771407161,BIT772254156,BIT777260172,BIT783344587,BIT861898111,BIT880670941,BIT942263248,BIT1039658456,BIT1096928069,BIT1112393919,BIT1138498876,BIT1141917637,BIT1176326933,BIT1207980612,BIT1217230729,BIT1227329179,BIT1242263589,BIT1268578469,BIT1292054050,BIT1325916890,BIT1361749871,BIT1365907629,BIT1395138066,BIT1409095359,BIT1435137741,BIT1485195517,BIT1565499807,BIT1569019336,BIT1579686657,BIT1618159230,BIT1638686344,BIT1646772173,BIT1647720754,BIT1649273143,BIT1673480675,BIT1676357821,BIT1693287139,BIT1707602695,BIT1721700199,BIT1764179822,BIT1771412232,BIT1779254644,BIT1790862401,BIT1851359879,BIT1860328836,BIT1861445932,BIT1861515858,BIT1901912998,BIT1968184599,BIT2018597219,BIT2019228159,BIT2062551857,BIT2082768527,BIT2105264388,BIT2111822250,BIT2148797992,BIT2152036900,BIT2154706750,BIT2210528107,BIT2231458093,BIT2235875924,BIT2240459001,BIT2268786704,BIT2274798181,BIT2284949991,BIT2285652680,BIT2307784605,BIT2308143090,BIT2342500853,BIT2352890838,BIT2377994081,BIT2481793680,BIT2486873336,BIT2501781659,BIT2561129186,BIT2565421464,BIT2566997210,BIT2569907861,BIT2629958465,BIT2640778384,BIT2641509805,BIT2651616882,BIT2705183087,BIT2727252873,BIT2761467553,BIT2782797977,BIT2811697294,BIT2816639212,BIT2822953177,BIT2826217777,BIT2829895235,BIT2851403106,BIT2861919460,BIT2863895727,BIT2869847624,BIT2871612728,BIT2871735398,BIT2900457620,BIT2911417036,BIT2943139145,BIT2974052958,BIT2987213973,BIT2988692243,BIT3002336202,BIT3036014574,BIT3052718679,BIT3074702486,BIT3077336290,BIT3092527135,BIT3112929488,BIT3135501776,BIT3140359126,BIT3143403067,BIT3180641768,BIT3240599655,BIT3243814584,BIT3246671731,BIT3249097648,BIT3286342642,BIT3315517054,BIT3340903069,BIT3369323179,BIT3386109154,BIT3404043678,BIT3405911371,BIT3477453340,BIT3485465422,BIT3508942242,BIT3511428510,BIT3543821537,BIT3562312874,BIT3562829857,BIT3609391398,BIT3613987573,BIT3653128271,BIT3661392088,BIT3677280923,BIT3683604830,BIT3694307783,BIT3696768978,BIT3704428619,BIT3705774485,BIT3725355002,BIT3727990652,BIT3740368654,BIT3791019275,BIT3866884175,BIT3967062985,BIT3975214870,BIT3991753262,BIT4030205765,BIT4037040228,BIT4043098439,BIT4155789727,BIT4165710193,BIT4188580987,BIT4216389085,BIT4257993391,BIT4271161317
O=C1NC(=O)S\C1=C\c(c2)ccc(n3CCCC)c2c(c34)cc(cc4)/C=C5/SC(=O)NC5=O,2601,1394,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,1394,1,0,50079,,34.3067,OPLS_2005,2601-1,,1,0,0,0,0,7,0,-2,477.552,7.75,723.335,217.066,226.526,186.145,93.597,1324.747,2,6,0.0453399,0.0117308,0.8064563,44.145,14.576,22.137,11.595,3.944,-6.421,-7.834,-5.551,70.429,-1.951,91.544,-4.367,8.422,1.291,0,0.701,1,83.107,0,0,143.324,7,0,1,23,0,23,0,33,7.79547441049649e-06,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
O=C1NC(=O)NC(=O)C1=Cc(c2)ccc(n3CCCC)c2c(c34)cc(cc4)C=C5C(=O)NC(=O)NC5=O,2602,1395,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,1395,1,0,50079,,51.3003,OPLS_2005,2602-1,,4,0,0,0,0,7,0,-2,499.482,6.032,741.201,210.571,341.619,189.011,0,1376.509,4,8,0.0264353,0.0215866,0.8073868,46.244,15.674,26.734,17.307,1.994,-5.486,-7.43,-5.55,5.706,-3.352,1.859,-6.478,8.508,1.453,0,0.374,2,39.201,0,0,220.418,11,1,1,25,0,25,0,37,5.4315263026052e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CCCCn1c(cccc2)c2c(c13)cc(cc3)C=C4C(=O)NC(=O)NC4=O,2603,1396,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,1396,1,0,50079,,33.1129,OPLS_2005,2603-1,,1,0,0,0,0,5,0,-2,361.399,4.863,621.911,195.858,171.527,254.527,0,1110.114,2,4,0.0213031,0.0090959,0.8337098,37.493,11.981,17.879,9.88,3.504,-5.2,-6.003,-5.437,234.051,-1.383,102.956,-3.304,8.315,1.301,0,0.583,3,89.869,0,0,111.22,6,0,0,19,0,19,0,27,0.0011320706148204,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CCCCCCn1c(cccc2)c2c(c13)cc(cc3)C=C4C(=O)NC(=O)NC4=O,2604,1397,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,1397,1,0,50079,,33.2863,OPLS_2005,2604-1,,1,0,0,0,0,7,0,-2,389.453,5.06,686.324,262.059,170.83,253.435,0,1230.851,2,4,0.0208018,0.0082422,0.8092936,41.03,13.114,18.979,9.582,4.257,-6.01,-6.571,-5.826,237.64,-1.597,104.663,-3.103,8.298,1.287,0,0.812,3,94.398,0,0,111.249,6,0,1,19,0,19,0,29,0.00030037807124507,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CCCCCCCCCCCCCCCCCCN(c(c12)cccc2)/C(S1)=C\C=C3/SC(=S)N(C3=O)CC(=O)O,2808,1398,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,1398,1,0,50079,,24.2753,OPLS_2005,2808-1,,9,0,0,1,0,22,0,-2,602.907,8.045,1139.157,668.233,143.777,183.146,144.002,2046.107,1,4.5,0.0316328,0.0039503,0.684227,63.354,22.209,25.235,5.779,10.612,-12.487,-10.606,-5.707,108.659,-2.456,351.341,-1.412,8.322,2.033,2,2.245,1,100,0,0,91.863,5,2,1,14,0,14,0,40,7.60193765921698e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
O=C(O)\C(C#N)=C\c(s1)ccc1-c(s2)ccc2-c(s3)cc(n4C(CCCCCCCC)CCCCCCCC)c3c(c45)sc(c5)-c6ccc(s6)-c7ccc(s7)/C=C(C#N)/C(=O)O,2856,1399,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,1399,1,0,50079,,107.13,OPLS_2005,2856-1,,14,0,0,2,0,23,2,-2,936.304,8.566,1538.776,624.52,328.203,406.183,179.87,2827.032,2,7,0.0259561,0.0064334,0.6283625,96.095,34.592,40.547,13.232,13.937,-19.591,-18.416,-5.868,0.491,-5.923,2.049,-3.929,8.509,2.084,6,3.563,1,77.097,0,0,151.171,7,2,2,31,0,31,0,62,2.82417661798529e-18,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1
CCCCCCCCC(CCCCCCCC)n1c(cc(s2)-c3ccc(s3)/C=C(C#N)/C(=O)O)c2c(c14)sc(c4)-c5ccc(s5)/C=C(C#N)/C(=O)O,2857,1400,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,1400,1,0,50079,,101.202,OPLS_2005,2857-1,,12,0,0,2,0,23,2,-2,772.064,6.891,1315.018,630.714,327.59,216.288,140.426,2404.697,2,7,0.0197445,0.007528,0.6600957,77.379,27.923,33.602,11.383,10.862,-15.289,-14.383,-4.448,0.497,-5.49,1.264,-4.587,8.771,2.119,4,2.384,1,59.194,0,0,150.1,7,2,2,21,0,21,0,52,1.02850077150769e-14,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0
O=C(O)\C(C#N)=C\c(s1)ccc1-c(s2)ccc2-c(s3)ccc3-c(cc4)cc(C5(CCCCCC)CCCCCC)c4c(c56)ccc(c6)-c7ccc(s7)-c8ccc(s8)-c9ccc(s9)/C=C(C#N)/C(=O)O,2858,1401,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,1401,1,0,50079,,53.5436,OPLS_2005,2858-1,,14,0,0,2,0,18,2,-2,1017.377,8.259,1587.537,467.503,327.588,617.577,174.868,2982.772,2,7,0.0228693,0.0062358,0.6312305,107.557,37.339,45.094,15.884,15.177,-21.288,-20.771,-6.829,0.497,-5.573,1.952,-3.653,8.512,2.075,6,4.219,1,84.462,0,0,150.063,6,2,2,43,0,43,1,69,1.16534743731698e-19,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1
O=C(O)\C(C#N)=C\c(s1)ccc1-c(s2)ccc2-c(cc3)cc(C4(CCCCCC)CCCCCC)c3c(c45)ccc(c5)-c6ccc(s6)-c7ccc(s7)/C=C(C#N)/C(=O)O,2859,1402,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,1402,1,0,50079,,48.6408,OPLS_2005,2859-1,,15,0,0,2,0,18,2,-2,853.138,2.772,1382.908,468.635,330.704,460.361,123.209,2576.744,2,7,0.0029812,0.0071585,0.6572832,89.806,31.213,38.25,14.325,12.166,-17.277,-16.73,-5.658,0.465,-5.322,0.945,-4.264,8.675,2.044,4,3.08,1,66.304,0,0,149.922,6,2,2,33,0,33,1,59,2.45129694490412e-16,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
CCCCCCc1cc(/C=C(C#N)\C(=O)O)sc1-c(cc2CCCCCC)sc2-c3ccc(cc3)N(c(cc4)cc(c45)c6c(cccc6)n5-c7ccccc7)c(cc8)cc(c89)c1c(cccc1)n9-c1ccccc1,2860,1403,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,1403,1,0,50079,,75.4458,OPLS_2005,2860-1,,13,0,0,1,0,17,1,-2,1003.33,9.084,1639.703,463.357,159.005,952.759,64.582,3123.727,1,4,0.0264182,0.0024395,0.6302536,117.041,38.814,44.627,12.905,18.312,-23.551,-22.654,-10.251,77.92,-2.971,90.068,0.538,7.439,1.662,5,5.654,1,100,0,0,79.444,6,2,1,54,0,54,0,74,9.74087986003107e-18,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
CCCCCCc1cc(/C=C(C#N)\C(=O)O)sc1-c2ccc(cc2)N(c(cc3)cc(c34)c5c(cccc5)n4-c6ccccc6)c(cc7)cc(c78)c9c(cccc9)n8-c1ccccc1,2861,1404,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,1404,1,0,50079,,67.4138,OPLS_2005,2861-1,,12,0,0,1,0,12,1,-2,837.049,9.431,1297.56,204.259,159.698,897.601,36.002,2529.185,1,4,0.0351657,0.0030827,0.6918701,95.931,30.774,37.711,12.804,14.283,-17.821,-18.842,-8.991,76.751,-2.296,61.79,-0.149,7.484,1.548,3,4.168,1,100,0,0,79.461,6,2,1,49,0,49,0,63,8.96747342448914e-13,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1
N#C/C(C(=O)O)=C\C(=C1)S[C@]2(C)C1=C(CCC3)C3=C([C@]24C)C=C(S4)/C=C/c5ccc(cc5)N(c6ccccc6)c7ccccc7,2862,1405,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,1405,1,0,50079,,90.0901,OPLS_2005,2862-1,,9,0,0,1,0,10,1,-2,624.814,10.767,1019.552,281.737,163.488,548.507,25.82,1890.512,1,5,0.061322,0.0049041,0.7252295,68.322,21.875,28.414,11.209,9.236,-12.493,-12.667,-6.786,70.655,-2.048,49.692,-1.64,7.893,1.907,5,2.211,1,88.206,0,0,77.434,4,2,1,33,0,33,5,45,4.59854795371051e-09,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1
N#C/C(C(=O)O)=C\c1sc(C)c(c1)C2=C(CCC2)c3cc(sc3C)/C=C/c4ccc(cc4)N(c5ccccc5)c6ccccc6,2863,1406,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,1406,1,0,50079,,54.8375,OPLS_2005,2863-1,,9,0,0,1,0,10,1,-2,624.814,5.946,1029.644,269.97,162.906,544.023,52.745,1919.027,1,4,0.0184227,0.0038848,0.725324,69.42,22.288,27.806,10.223,9.966,-13.223,-13.221,-6.763,71.559,-1.974,70.754,-1.645,7.892,1.683,9,2.517,1,92.575,0,0,77.726,4,2,2,33,0,33,3,45,8.45726781802097e-10,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1
OC(=O)C(=C1)S[C@]2(C)C1=C(CCC3)C3=C([C@]24C)C=C(S4)/C=C/c5ccc(cc5)N(c6ccccc6)c7ccccc7,2864,1407,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,1407,1,0,50079,,91.1367,OPLS_2005,2864-1,,7,0,0,1,0,7,0,-2,573.766,6.645,939.369,271.168,108.442,520.176,39.582,1738.357,1,3.5,0.0253984,0.0037259,0.744312,63.888,19.731,25.479,9.638,9.322,-11.189,-11.232,-6.343,235.039,-1.066,216.718,-1.014,7.882,1.585,5,2.247,1,100,0,0,53.225,3,2,1,33,0,33,5,41,3.59517896925188e-07,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1
Cc1sc(C(=O)O)cc1C(CCC2)=C2c3cc(sc3C)/C=C/c4ccc(cc4)N(c5ccccc5)c6ccccc6,2865,1408,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,1408,1,0,50079,,50.3558,OPLS_2005,2865-1,,8,0,0,1,0,7,0,-2,573.766,4.529,951.776,260.733,107.854,517.306,65.883,1766.017,1,2.5,0.0116149,0.0026267,0.7423813,64.968,20.168,25.25,8.668,10.042,-11.953,-11.783,-6.36,238.08,-1.001,306.201,-1.013,7.868,1.033,9,2.547,1,100,0,0,53.804,3,2,2,33,0,33,3,41,6.20844048342911e-08,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1
